location_name year_id rei_name Prevalence Description
"Côte d’Ivoire" 2015 "Severe anemia" 138578 Observed
"Côte d’Ivoire" 2020 "Mild anemia" 1499783 Observed
"Côte d’Ivoire" 2020 "Moderate anemia" 1532968 Observed
"Côte d’Ivoire" 2020 "Severe anemia" 140953 Observed
"Côte d’Ivoire" 2021 "Mild anemia" 1550078 Observed
"Côte d’Ivoire" 2021 "Moderate anemia" 1558410 Observed
"Côte d’Ivoire" 2021 "Severe anemia" 142578 Observed
"Côte d’Ivoire" 2030 "Mild anemia" 2005066.9215959357 Predicted_trend
"Côte d’Ivoire" 2030 "Moderate anemia" 1795752.737063876 Predicted_trend
"Côte d’Ivoire" 2030 "Severe anemia" 158606.77607778495 Predicted_trend
"Côte d’Ivoire" 2030 "Mild anemia" 1870739.813386936 Predicted_stable
"Côte d’Ivoire" 2030 "Moderate anemia" 1883294.6221539937 Predicted_stable
"Côte d’Ivoire" 2030 "Severe anemia" 173018.24448837174 Predicted_stable
Denmark 1990 "Mild anemia" 114918 Observed
Denmark 1990 "Moderate anemia" 21062 Observed
Denmark 1990 "Severe anemia" 528 Observed
Denmark 1995 "Mild anemia" 109592 Observed
Denmark 1995 "Moderate anemia" 19775 Observed
Denmark 1995 "Severe anemia" 483 Observed
Denmark 2000 "Mild anemia" 100786 Observed
Denmark 2000 "Moderate anemia" 18227 Observed
Denmark 2000 "Severe anemia" 442 Observed
Denmark 2005 "Mild anemia" 92830 Observed
Denmark 2005 "Moderate anemia" 17835 Observed
Denmark 2005 "Severe anemia" 463 Observed
Denmark 2010 "Mild anemia" 91077 Observed
Denmark 2010 "Moderate anemia" 17928 Observed
Denmark 2010 "Severe anemia" 482 Observed
Denmark 2015 "Mild anemia" 88402 Observed
Denmark 2015 "Moderate anemia" 17429 Observed
Denmark 2015 "Severe anemia" 473 Observed
Denmark 2020 "Mild anemia" 87104 Observed
Denmark 2020 "Moderate anemia" 16697 Observed
Denmark 2020 "Severe anemia" 448 Observed
Denmark 2021 "Mild anemia" 87102 Observed
Denmark 2021 "Moderate anemia" 16709 Observed
Denmark 2021 "Severe anemia" 450 Observed
Denmark 2030 "Mild anemia" 87209.4220760315 Predicted_trend
Denmark 2030 "Moderate anemia" 16953.04225075813 Predicted_trend
Denmark 2030 "Severe anemia" 474.3262375063123 Predicted_trend
Denmark 2030 "Mild anemia" 87539.880646471807 Predicted_stable
Denmark 2030 "Moderate anemia" 15929.16127629854 Predicted_stable
Denmark 2030 "Severe anemia" 411.8187270955715 Predicted_stable
Djibouti 1990 "Mild anemia" 40517 Observed
Djibouti 1990 "Moderate anemia" 15340 Observed
Djibouti 1990 "Severe anemia" 367 Observed
Djibouti 1995 "Mild anemia" 43186 Observed
Djibouti 1995 "Moderate anemia" 17043 Observed
Djibouti 1995 "Severe anemia" 443 Observed
Djibouti 2000 "Mild anemia" 49584 Observed
Djibouti 2000 "Moderate anemia" 21123 Observed
Djibouti 2000 "Severe anemia" 654 Observed
Djibouti 2005 "Mild anemia" 54715 Observed
Djibouti 2005 "Moderate anemia" 24767 Observed
Djibouti 2005 "Severe anemia" 887 Observed
Djibouti 2010 "Mild anemia" 61522 Observed
Djibouti 2010 "Moderate anemia" 28771 Observed
Djibouti 2010 "Severe anemia" 1121 Observed
Djibouti 2015 "Mild anemia" 70401 Observed
Djibouti 2015 "Moderate anemia" 32976 Observed
Djibouti 2015 "Severe anemia" 1308 Observed
Djibouti 2020 "Mild anemia" 80482 Observed
Djibouti 2020 "Moderate anemia" 37679 Observed
Djibouti 2020 "Severe anemia" 1497 Observed
Djibouti 2021 "Mild anemia" 82145 Observed
Djibouti 2021 "Moderate anemia" 38060 Observed
Djibouti 2021 "Severe anemia" 1508 Observed
Djibouti 2030 "Mild anemia" 96774.73360140486 Predicted_trend
Djibouti 2030 "Moderate anemia" 45903.125153937835 Predicted_trend
Djibouti 2030 "Severe anemia" 1798.4071170394966 Predicted_trend
Djibouti 2030 "Mild anemia" 102527.85324463497 Predicted_stable
Djibouti 2030 "Moderate anemia" 47845.52172993902 Predicted_stable
Djibouti 2030 "Severe anemia" 1913.7451922432626 Predicted_stable
Dominica 1990 "Mild anemia" 3363 Observed
Dominica 1990 "Moderate anemia" 2828 Observed
Dominica 1990 "Severe anemia" 273 Observed
Dominica 1995 "Mild anemia" 3174 Observed
Dominica 1995 "Moderate anemia" 2652 Observed
Dominica 1995 "Severe anemia" 249 Observed
Dominica 2000 "Mild anemia" 3054 Observed
Dominica 2000 "Moderate anemia" 2584 Observed
Dominica 2000 "Severe anemia" 240 Observed
Dominica 2005 "Mild anemia" 3033 Observed
Dominica 2005 "Moderate anemia" 2567 Observed
Dominica 2005 "Severe anemia" 230 Observed
Dominica 2010 "Mild anemia" 3026 Observed
Dominica 2010 "Moderate anemia" 2489 Observed
Dominica 2010 "Severe anemia" 214 Observed
Dominica 2015 "Mild anemia" 3039 Observed
Dominica 2015 "Moderate anemia" 2438 Observed
Dominica 2015 "Severe anemia" 207 Observed
Dominica 2020 "Mild anemia" 3040 Observed
Dominica 2020 "Moderate anemia" 2367 Observed
Dominica 2020 "Severe anemia" 199 Observed
Dominica 2021 "Mild anemia" 3037 Observed
Dominica 2021 "Moderate anemia" 2353 Observed
Dominica 2021 "Severe anemia" 198 Observed
Dominica 2030 "Mild anemia" 3008.108225145403 Predicted_trend
Dominica 2030 "Moderate anemia" 2228.6165148257437 Predicted_trend
Dominica 2030 "Severe anemia" 189.67206294107226 Predicted_trend
Dominica 2030 "Mild anemia" 2973.767837599958 Predicted_stable
Dominica 2030 "Moderate anemia" 2281.71357534405 Predicted_stable
Dominica 2030 "Severe anemia" 188.37976336364378 Predicted_stable
"Dominican Republic" 1990 "Mild anemia" 386105 Observed
"Dominican Republic" 1990 "Moderate anemia" 337594 Observed
"Dominican Republic" 1990 "Severe anemia" 35009 Observed
"Dominican Republic" 1995 "Mild anemia" 418650 Observed
"Dominican Republic" 1995 "Moderate anemia" 359248 Observed
"Dominican Republic" 1995 "Severe anemia" 35629 Observed
"Dominican Republic" 2000 "Mild anemia" 425467 Observed
"Dominican Republic" 2000 "Moderate anemia" 356862 Observed
"Dominican Republic" 2000 "Severe anemia" 33149 Observed
"Dominican Republic" 2005 "Mild anemia" 440826 Observed
"Dominican Republic" 2005 "Moderate anemia" 362257 Observed
"Dominican Republic" 2005 "Severe anemia" 31461 Observed
"Dominican Republic" 2010 "Mild anemia" 467605 Observed
"Dominican Republic" 2010 "Moderate anemia" 369668 Observed
"Dominican Republic" 2010 "Severe anemia" 29955 Observed
"Dominican Republic" 2015 "Mild anemia" 515376 Observed
"Dominican Republic" 2015 "Moderate anemia" 396195 Observed
"Dominican Republic" 2015 "Severe anemia" 31411 Observed
"Dominican Republic" 2020 "Mild anemia" 544494 Observed
"Dominican Republic" 2020 "Moderate anemia" 394766 Observed
"Dominican Republic" 2020 "Severe anemia" 30084 Observed
"Dominican Republic" 2021 "Mild anemia" 550107 Observed
"Dominican Republic" 2021 "Moderate anemia" 396331 Observed
"Dominican Republic" 2021 "Severe anemia" 30241 Observed
"Dominican Republic" 2030 "Mild anemia" 601511.0505346226 Predicted_trend
"Dominican Republic" 2030 "Moderate anemia" 413462.9896651755 Predicted_trend
"Dominican Republic" 2030 "Severe anemia" 32172.99548211141 Predicted_trend
"Dominican Republic" 2030 "Mild anemia" 600327.9469892285 Predicted_stable
"Dominican Republic" 2030 "Moderate anemia" 431222.0323955657 Predicted_stable
"Dominican Republic" 2030 "Severe anemia" 32788.329502129825 Predicted_stable
Ecuador 1990 "Mild anemia" 314232 Observed
Ecuador 1990 "Moderate anemia" 130439 Observed
Ecuador 1990 "Severe anemia" 6179 Observed
Ecuador 1995 "Mild anemia" 325322 Observed
Ecuador 1995 "Moderate anemia" 135946 Observed
Ecuador 1995 "Severe anemia" 6545 Observed
Ecuador 2000 "Mild anemia" 324507 Observed
Ecuador 2000 "Moderate anemia" 137354 Observed
Ecuador 2000 "Severe anemia" 6768 Observed
Ecuador 2005 "Mild anemia" 336395 Observed
Ecuador 2005 "Moderate anemia" 144566 Observed
Ecuador 2005 "Severe anemia" 7122 Observed
Ecuador 2010 "Mild anemia" 347927 Observed
Ecuador 2010 "Moderate anemia" 150791 Observed
Ecuador 2010 "Severe anemia" 7451 Observed
Ecuador 2015 "Mild anemia" 359112 Observed
Ecuador 2015 "Moderate anemia" 153843 Observed
Ecuador 2015 "Severe anemia" 7707 Observed
Ecuador 2020 "Mild anemia" 391302 Observed
Ecuador 2020 "Moderate anemia" 166366 Observed
Ecuador 2020 "Severe anemia" 8622 Observed
Ecuador 2021 "Mild anemia" 398253 Observed
Ecuador 2021 "Moderate anemia" 169385 Observed
Ecuador 2021 "Severe anemia" 8847 Observed
Ecuador 2030 "Mild anemia" 460314.07822767936 Predicted_trend
Ecuador 2030 "Moderate anemia" 196533.85597029616 Predicted_trend
Ecuador 2030 "Severe anemia" 10877.049950928678 Predicted_trend
Ecuador 2030 "Mild anemia" 468251.5365727494 Predicted_stable
Ecuador 2030 "Moderate anemia" 199511.0406970597 Predicted_stable
Ecuador 2030 "Severe anemia" 10441.855819094428 Predicted_stable
Egypt 1990 "Mild anemia" 3166818 Observed
Egypt 1990 "Moderate anemia" 1744376 Observed
Egypt 1990 "Severe anemia" 72693 Observed
Egypt 1995 "Mild anemia" 3296608 Observed
Egypt 1995 "Moderate anemia" 1898341 Observed
Egypt 1995 "Severe anemia" 78195 Observed
Egypt 2000 "Mild anemia" 3604522 Observed
Egypt 2000 "Moderate anemia" 2121308 Observed
Egypt 2000 "Severe anemia" 84088 Observed
Egypt 2005 "Mild anemia" 4145955 Observed
Egypt 2005 "Moderate anemia" 2344600 Observed
Egypt 2005 "Severe anemia" 86013 Observed
Egypt 2010 "Mild anemia" 4382516 Observed
Egypt 2010 "Moderate anemia" 2211783 Observed
Egypt 2010 "Severe anemia" 75783 Observed
Egypt 2015 "Mild anemia" 4463088 Observed
Egypt 2015 "Moderate anemia" 2092435 Observed
Egypt 2015 "Severe anemia" 71659 Observed
Egypt 2020 "Mild anemia" 4538509 Observed
Egypt 2020 "Moderate anemia" 2028317 Observed
Egypt 2020 "Severe anemia" 73047 Observed
Egypt 2021 "Mild anemia" 4575364 Observed
Egypt 2021 "Moderate anemia" 2027983 Observed
Egypt 2021 "Severe anemia" 73877 Observed
Egypt 2030 "Mild anemia" 4924871.099004757 Predicted_trend
Egypt 2030 "Moderate anemia" 2034271.3179866057 Predicted_trend
Egypt 2030 "Severe anemia" 81670.00207529818 Predicted_trend
Egypt 2030 "Mild anemia" 5183554.448698487 Predicted_stable
Egypt 2030 "Moderate anemia" 2332441.239209344 Predicted_stable
Egypt 2030 "Severe anemia" 86195.33107290235 Predicted_stable
"El Salvador" 1990 "Mild anemia" 109308 Observed
"El Salvador" 1990 "Moderate anemia" 52637 Observed
"El Salvador" 1990 "Severe anemia" 3194 Observed
"El Salvador" 1995 "Mild anemia" 109237 Observed
"El Salvador" 1995 "Moderate anemia" 53012 Observed
"El Salvador" 1995 "Severe anemia" 3201 Observed
"El Salvador" 2000 "Mild anemia" 103147 Observed
"El Salvador" 2000 "Moderate anemia" 48839 Observed
"El Salvador" 2000 "Severe anemia" 2900 Observed
"El Salvador" 2005 "Mild anemia" 106445 Observed
"El Salvador" 2005 "Moderate anemia" 47407 Observed
"El Salvador" 2005 "Severe anemia" 2560 Observed
"El Salvador" 2010 "Mild anemia" 114630 Observed
"El Salvador" 2010 "Moderate anemia" 48153 Observed
"El Salvador" 2010 "Severe anemia" 2404 Observed
"El Salvador" 2015 "Mild anemia" 119310 Observed
"El Salvador" 2015 "Moderate anemia" 48615 Observed
"El Salvador" 2015 "Severe anemia" 2460 Observed
"El Salvador" 2020 "Mild anemia" 116445 Observed
"El Salvador" 2020 "Moderate anemia" 47123 Observed
"El Salvador" 2020 "Severe anemia" 2513 Observed
"El Salvador" 2021 "Mild anemia" 116102 Observed
"El Salvador" 2021 "Moderate anemia" 47025 Observed
"El Salvador" 2021 "Severe anemia" 2536 Observed
"El Salvador" 2030 "Mild anemia" 113499.82181581878 Predicted_trend
"El Salvador" 2030 "Moderate anemia" 46392.13336506945 Predicted_trend
"El Salvador" 2030 "Severe anemia" 2755.5517693309002 Predicted_trend
"El Salvador" 2030 "Mild anemia" 122234.98128348097 Predicted_stable
"El Salvador" 2030 "Moderate anemia" 49511.98475844993 Predicted_stable
"El Salvador" 2030 "Severe anemia" 2671.2009199832873 Predicted_stable
"Equatorial Guinea" 1990 "Mild anemia" 29515 Observed
"Equatorial Guinea" 1990 "Moderate anemia" 29180 Observed
"Equatorial Guinea" 1990 "Severe anemia" 2434 Observed
"Equatorial Guinea" 1995 "Mild anemia" 35734 Observed
"Equatorial Guinea" 1995 "Moderate anemia" 34508 Observed
"Equatorial Guinea" 1995 "Severe anemia" 2903 Observed
"Equatorial Guinea" 2000 "Mild anemia" 46831 Observed
"Equatorial Guinea" 2000 "Moderate anemia" 39160 Observed
"Equatorial Guinea" 2000 "Severe anemia" 2941 Observed
"Equatorial Guinea" 2005 "Mild anemia" 59293 Observed
"Equatorial Guinea" 2005 "Moderate anemia" 41274 Observed
"Equatorial Guinea" 2005 "Severe anemia" 2588 Observed
"Equatorial Guinea" 2010 "Mild anemia" 71441 Observed
"Equatorial Guinea" 2010 "Moderate anemia" 45557 Observed
"Equatorial Guinea" 2010 "Severe anemia" 2653 Observed
"Equatorial Guinea" 2015 "Mild anemia" 83627 Observed
"Equatorial Guinea" 2015 "Moderate anemia" 53248 Observed
"Equatorial Guinea" 2015 "Severe anemia" 3161 Observed
"Equatorial Guinea" 2020 "Mild anemia" 97794 Observed
"Equatorial Guinea" 2020 "Moderate anemia" 64968 Observed
"Equatorial Guinea" 2020 "Severe anemia" 4032 Observed
"Equatorial Guinea" 2021 "Mild anemia" 101187 Observed
"Equatorial Guinea" 2021 "Moderate anemia" 67341 Observed
"Equatorial Guinea" 2021 "Severe anemia" 4175 Observed
"Equatorial Guinea" 2030 "Mild anemia" 132107.42689636958 Predicted_trend
"Equatorial Guinea" 2030 "Moderate anemia" 88573.11862686655 Predicted_trend
"Equatorial Guinea" 2030 "Severe anemia" 5423.185294840129 Predicted_trend
"Equatorial Guinea" 2030 "Mild anemia" 135184.5559958684 Predicted_stable
"Equatorial Guinea" 2030 "Moderate anemia" 90028.03898487873 Predicted_stable
"Equatorial Guinea" 2030 "Severe anemia" 5587.716661208394 Predicted_stable
Eritrea 1990 "Mild anemia" 273414 Observed
Eritrea 1990 "Moderate anemia" 120478 Observed
Eritrea 1990 "Severe anemia" 3669 Observed
Eritrea 1995 "Mild anemia" 313472 Observed
Eritrea 1995 "Moderate anemia" 137520 Observed
Eritrea 1995 "Severe anemia" 4113 Observed
Eritrea 2000 "Mild anemia" 321609 Observed
Eritrea 2000 "Moderate anemia" 147650 Observed
Eritrea 2000 "Severe anemia" 5003 Observed
Eritrea 2005 "Mild anemia" 345527 Observed
Eritrea 2005 "Moderate anemia" 169067 Observed
Eritrea 2005 "Severe anemia" 6580 Observed
Eritrea 2010 "Mild anemia" 375613 Observed
Eritrea 2010 "Moderate anemia" 187298 Observed
Eritrea 2010 "Severe anemia" 7702 Observed
Eritrea 2015 "Mild anemia" 419003 Observed
Eritrea 2015 "Moderate anemia" 208210 Observed
Eritrea 2015 "Severe anemia" 8503 Observed
Eritrea 2020 "Mild anemia" 478941 Observed
Eritrea 2020 "Moderate anemia" 236178 Observed
Eritrea 2020 "Severe anemia" 9580 Observed
Eritrea 2021 "Mild anemia" 490507 Observed
Eritrea 2021 "Moderate anemia" 240853 Observed
Eritrea 2021 "Severe anemia" 9740 Observed
Eritrea 2030 "Mild anemia" 593662.0517428049 Predicted_trend
Eritrea 2030 "Moderate anemia" 281891.2907703102 Predicted_trend
Eritrea 2030 "Severe anemia" 11119.126641382172 Predicted_trend
Eritrea 2030 "Mild anemia" 610833.2596998325 Predicted_stable
Eritrea 2030 "Moderate anemia" 300641.78569554264 Predicted_stable
Eritrea 2030 "Severe anemia" 12203.013350446148 Predicted_stable
Estonia 1990 "Mild anemia" 49986 Observed
Estonia 1990 "Moderate anemia" 35861 Observed
Estonia 1990 "Severe anemia" 3251 Observed
Estonia 1995 "Mild anemia" 45704 Observed
Estonia 1995 "Moderate anemia" 32602 Observed
Estonia 1995 "Severe anemia" 2965 Observed
Estonia 2000 "Mild anemia" 44065 Observed
Estonia 2000 "Moderate anemia" 30842 Observed
Estonia 2000 "Severe anemia" 2752 Observed
Estonia 2005 "Mild anemia" 41902 Observed
Estonia 2005 "Moderate anemia" 26845 Observed
Estonia 2005 "Severe anemia" 2164 Observed
Estonia 2010 "Mild anemia" 37857 Observed
Estonia 2010 "Moderate anemia" 22864 Observed
Estonia 2010 "Severe anemia" 1743 Observed
Estonia 2015 "Mild anemia" 34309 Observed
Estonia 2015 "Moderate anemia" 19880 Observed
Estonia 2015 "Severe anemia" 1456 Observed
Estonia 2020 "Mild anemia" 32783 Observed
Estonia 2020 "Moderate anemia" 18730 Observed
Estonia 2020 "Severe anemia" 1358 Observed
Estonia 2021 "Mild anemia" 32556 Observed
Estonia 2021 "Moderate anemia" 18668 Observed
Estonia 2021 "Severe anemia" 1360 Observed
Estonia 2030 "Mild anemia" 30499.053845250164 Predicted_trend
Estonia 2030 "Moderate anemia" 18178.569336695924 Predicted_trend
Estonia 2030 "Severe anemia" 1388.4180741870746 Predicted_trend
Estonia 2030 "Mild anemia" 30813.264667572563 Predicted_stable
Estonia 2030 "Moderate anemia" 17779.645826202704 Predicted_stable
Estonia 2030 "Severe anemia" 1298.5176464325111 Predicted_stable
Eswatini 1990 "Mild anemia" 34518 Observed
Eswatini 1990 "Moderate anemia" 24921 Observed
Eswatini 1990 "Severe anemia" 1887 Observed
Eswatini 1995 "Mild anemia" 39329 Observed
Eswatini 1995 "Moderate anemia" 29090 Observed
Eswatini 1995 "Severe anemia" 2195 Observed
Eswatini 2000 "Mild anemia" 43049 Observed
Eswatini 2000 "Moderate anemia" 33760 Observed
Eswatini 2000 "Severe anemia" 2626 Observed
Eswatini 2005 "Mild anemia" 44541 Observed
Eswatini 2005 "Moderate anemia" 36296 Observed
Eswatini 2005 "Severe anemia" 2895 Observed
Eswatini 2010 "Mild anemia" 46276 Observed
Eswatini 2010 "Moderate anemia" 37610 Observed
Eswatini 2010 "Severe anemia" 3049 Observed
Eswatini 2015 "Mild anemia" 47812 Observed
Eswatini 2015 "Moderate anemia" 37311 Observed
Eswatini 2015 "Severe anemia" 3048 Observed
Eswatini 2020 "Mild anemia" 49787 Observed
Eswatini 2020 "Moderate anemia" 37607 Observed
Eswatini 2020 "Severe anemia" 3119 Observed
Eswatini 2021 "Mild anemia" 50249 Observed
Eswatini 2021 "Moderate anemia" 37798 Observed
Eswatini 2021 "Severe anemia" 3141 Observed
Eswatini 2030 "Mild anemia" 54439.31054145467 Predicted_trend
Eswatini 2030 "Moderate anemia" 39583.56529350898 Predicted_trend
Eswatini 2030 "Severe anemia" 3340.669180981762 Predicted_trend
Eswatini 2030 "Mild anemia" 54795.07358851087 Predicted_stable
Eswatini 2030 "Moderate anemia" 41796.08789510951 Predicted_stable
Eswatini 2030 "Severe anemia" 3536.763625207641 Predicted_stable
Ethiopia 1990 "Mild anemia" 1771698 Observed
Ethiopia 1990 "Moderate anemia" 1516636 Observed
Ethiopia 1990 "Severe anemia" 188152 Observed
Ethiopia 1995 "Mild anemia" 2019283 Observed
Ethiopia 1995 "Moderate anemia" 1786530 Observed
Ethiopia 1995 "Severe anemia" 225349 Observed
Ethiopia 2000 "Mild anemia" 2218897 Observed
Ethiopia 2000 "Moderate anemia" 1995678 Observed
Ethiopia 2000 "Severe anemia" 248233 Observed
Ethiopia 2005 "Mild anemia" 2397703 Observed
Ethiopia 2005 "Moderate anemia" 2154061 Observed
Ethiopia 2005 "Severe anemia" 260719 Observed
Ethiopia 2010 "Mild anemia" 2573468 Observed
Ethiopia 2010 "Moderate anemia" 2159973 Observed
Ethiopia 2010 "Severe anemia" 242387 Observed
Ethiopia 2015 "Mild anemia" 3005807 Observed
Ethiopia 2015 "Moderate anemia" 2399412 Observed
Ethiopia 2015 "Severe anemia" 256866 Observed
Ethiopia 2020 "Mild anemia" 3470645 Observed
Ethiopia 2020 "Moderate anemia" 2613128 Observed
Ethiopia 2020 "Severe anemia" 266035 Observed
Ethiopia 2021 "Mild anemia" 3570613 Observed
Ethiopia 2021 "Moderate anemia" 2657550 Observed
Ethiopia 2021 "Severe anemia" 268231 Observed
Ethiopia 2030 "Mild anemia" 4477933.22998378 Predicted_trend
Ethiopia 2030 "Moderate anemia" 3063183.4434853 Predicted_trend
Ethiopia 2030 "Severe anemia" 289021.1648111069 Predicted_trend
Ethiopia 2030 "Mild anemia" 4582020.064996702 Predicted_stable
Ethiopia 2030 "Moderate anemia" 3410346.727709613 Predicted_stable
Ethiopia 2030 "Severe anemia" 343595.12466669665 Predicted_stable
Fiji 1990 "Mild anemia" 41663 Observed
Fiji 1990 "Moderate anemia" 30241 Observed
Fiji 1990 "Severe anemia" 2020 Observed
Fiji 1995 "Mild anemia" 44823 Observed
Fiji 1995 "Moderate anemia" 31683 Observed
Fiji 1995 "Severe anemia" 1970 Observed
